text,spam
"làm ở đâu không quan trọng , quan trọng là chị em mình mỗi ngày gặp nhau 9 tiếng cùng làm cùng ăn cùng ngủ chị ngoc thu hen",0
sao nó trèo lên được hay vậy @@,0
"mấy thằng dẫn gấu đi thì tránh xa đám đông ra nhé , đừng chen đẩy kiểu bố láo , thằng đẩy tao đã bị xơi cùi trỏ rồi đấy ,",0
ngày cuối cùng thực sự buồn,0
"cả 2 bà đều mất khi mình nhỏ , không hưởng thụ cảm giác này rồi",0
trời đất . 580k không tiếc thì tiếc gì trời . người ta làm ăn đàng hoàng . hứa hươu hứa vượn . là người lớn mà làm trò mất nết vậy trời @@,0
"tao cứ nhìn xong nghĩ , tay nào cầm bút là tay phải ,",0
quán tao vỡ sụp xuống hơn mưa,0
trời có bạn nhận ra mình luôn à @@,0
thú vị vậy =)),0
có những ngày làm tới đâu là sai tới đó :)) muốn tát vào mặt hết sức,0
t thề hồi nhỏ qua nhà ông hàng xóm vá xe tao bị con ngỗng dí chạy xúc quần quanh nhà ổng vừa chạy vừa la làng tới giờ nhớ lại vẫn còn hãi 😧😧😧,0
cái này phải hơn 20 năm rồi . lần đầu không biết canh lửa nên cơm khét hoài 🤣🤣🤣🤣🤣,0
đúng rất nguy hiểm ! đằng sau 1 thằng đàn ông đôi khi là cả một tủ váy,0
hãy cảm ơn vì chúa đã ban em cho chị 😂😂,0
mỗi lần chào cờ :)) đậu má dth vãi :v,0
"những việc này , mang lên đây chả giải quyết được gì cả .",0
đây là một câu chuyện buồn 🙁,0
hẳn là phạt 5 triệu luôn,0
hỏng rồi . dùng đồ như phá,0
per hả dạ ghê mày !,0
đéo đùa :)),0
hiện tại cảm thấy hạnh phúc khi môi trường làm việc toàn người lầy ....,0
mua thuốc ngoài thú y sức vào vài ngày nó không bám nữa,0
cái này thì hôm nào nói chuyện tao nói cho nghe ??,0
điều tồi tệ là học nửa vời chã ra làm sao,0
có ai như tao không . chả thích đi đền chùa vì nhiều lí do ??,0
tội nghiệp thằng bé :)))) chúng mày bốc đâu mấy cái thẻ hay thế ??? :v,0
và đương nhiên sẽ có ngày cô ấy sốc vì giới tính thật của cô ấy !!!,0
hihi mắc cười quá,0
trò này cũng nguy hiểm chết người đừng đùa theo mà mang họa,0
thằng kia làm nhẹ nhẹ thôi nhé .,0
phải cho mấy con sán lợn này vào đĩa rồi mời mấy ông bà đấy ăn xem mấy ông bà đấy thế nào .,0
có đéo gì mà kì thích thì đi . xin lỗi hơi thô 😊,0
agribank thì bình quân bao nhiêu nhỉ . mấy cán bộ agri thấy hách lắm .,0
tự hỏi rằng những bạn nữ như thế nào thì họ có còn thích con trai không nhỉ 🤔,0
mày làm tao buồn đó per ??,0
ác quá,0
"đúng kiểu tham lam mà tài năng thì có hạn , miệng thì bảo sợ ông vũ làm sạt nghiệp trung nguyên nhưng bản thân trước đó lại làm lỗ của công tình yêu 1700 tỉ , mụ đàn bà mặt dày",0
mất rồi có lấy lại được đâu :)) cái gì nó cũng chỉ là quá khứ,0
"thôi , không tranh cãi , không lại các bác . nói chung không cấm thì đỗ , còn đỗ để làm gì thì do ý thức mỗi người",0
mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành phố này :v,0
"nhiều nước quá , lấy bát về múc nước ra thêm tí đường vào là có 1 bát nước gạo ngon lành",0
"mất đi một di sản , chứng tích của lịch sử 😓",0
thật sự đọc xong thấy hơi rưng rưng,0
hi vọng hòa bình ở triều tiên sẽ không còn xa nữa . goodbye ! # per,0
tưởng mai đi họp phụ huynh mới bị u ám . ai ngờ hôm nay mới biết điểm anh 9 . 5 thôi đã u ám rồi :),0
"nó dựng lên nó quay đấy , nghe giọng thằng quay như giọng 2 con bede hôm bữa đánh nhau ở quán nước",0
đắt quá thôi không ly hôn nữa,0
nói tóm lại mau axít đậm đặc bỏ vào thùng nhựa để kế bên cho nó thấy chắc là ổn nhớ đừng làm chuyện dại nhá,0
t thấy nó cười hoài mà không bao giờ nó cười với tao cả :((,0
thông minh hơi muộn nhưng vẫn kịp thông minh !,0
"đm buồn cười đéo chịu được , đặc vụ nằm vùng đi xe đạp thì đuổi sao kịp mấy th lol đi xe máy 🙄",0
per wow 😂 cảnh bắt nhện kịch tính vãi,0
ích kỷ . cứ đường trước cửa là của nhà mình ah mà ra đuổi người ta,0
"việc của ông vũ giờ là mua nhiều thật nhiều cigar và lên chùa xây cái am trung nguyên thiền định tiếp đi qua ơi , qua quậy quá rồi để cho vợ và 4 con tiếp quản được rồi qua ơi .",0
khi đã đổ vỡ hàn gắn lại chắc gì đã được như lúc đầu :'<,0
duyên quá nói chuyện hay,0
đai giảm tốc độ kiểu ấy mà gặp mấy bà đang đau đẻ là xác định đẻ trên xe hay ở nhà đi rồi hẳn đem lên bệnh viện 😂😂😂,0
lâu rồi không được nhìn nụ cười ấy,0
những cái đáng làm không làm những cái không đáng làm thì làm cho tới,0
nhìn quả mặt của nó thì tao công nhận thất tình thật đáng thương ?,0
per muốn coi cái khúc vẩy xong rồi dừng lại làm sao ấy . kkkkk,0
xuống đi nó không cắn đâu,0
thật buồn khi mình thịt vợ thang khác mà thằng khác thịt vợ tưong lai mình,0
tuổi trẻ tài cao :)),0
vl ! người ngoài hành tinh biết nói tiếng anh ! bọn mày lú hết rồi à ? cái quần què gì cũng tin được !,0
per vẽ đẹp cũng có thú vui của nó mày :)),0
"sao vẫn còn người tốt trong xã hội này , đáng khâm phục",0
đcm anh da đen fake,0
cách người ta phản ứng cũng văn minh ghê ❤️,0
boss hổng có 6 múi hả :( buồn dị,0
mình bình luận chủ yếu muốn khoe mình là fan cứng thôi :)) các bạn không cần để ý,0
per may cho bạn 😄😄😄,0
"có chỗ tự đào thải nhưng có chỗ có đào cũng không thải , vì "" cơ chế "" đồng tiền có lỗ xỏ . khó nói lắm",0
cuộc tình ngang trái của nhà tớ đây ??,0
lead mới vô nghề còn non thì tuổi lol gì chống lại lead lâu năm,0
nhỏ nhặt nhưng ý nghĩa và hạnh phúc 😊,0
chỉ vì lợi nhuận .. mất hết tính người . thương các bé,0
dm đạp xe đã mệt lòi cứt ra xong còn hỏi hỏi cái beep,0
con đĩ mất dại . trời đánh tránh bữa ăn nha con ml,0
"xem đi xem lại không chán , best của best 😭",0
bây giờ gái nó chỉ cần bông hoa đồng tiền ném vào mặt nó để nó ăn tiêu chứ nó cần gì cái cây lu miên này .,0
bọn chưa tiến hoá hết này ... cặn bã,0
tìm mọi lí do để có thể chạy xe ngang nhà nhìn nhà nó phát xong cười mãn nguyện đi về :)),0
tao đa khóc khi xem phim này 😭😭😭😭😭,0
sao không mua thịt về ướp dưới nền rồi nướng luôn,0
"bờ biển thì rộng , có những chỗ mày viết có thể rất lâu sau mới bị lấp đi tại sao chọn chỗ khó khăn nhất vậy . thảo nào đéo bao giờ có người yêu :))",0
"tội mày quá , lần sau mày bình tĩnh hơn nhé",0
t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật )))),0
"gặp cái này "" sun "" mẹ nó vào ... :))",0
ác quá trời ơi,0
mạnh vỗ tay 👏,0
có đứa nào vừa xem vừa sờ tai mình không ? sợ vãi :<<<,0
"mất nhân tính ( tiền không phải tất cả , nhưng làm tất cả vì tiền )",0
thì ghi bằng tay phải cho nhanh,0
"ủa bất ngờ đây , thanh niên nào đây =))))",0
rất giỏi,0
bò ra mà cười :)),0
"MỘT TƯ DUY HẾT SỨC LỆCH LẠC VÀ VÔ NHÂN Người làm ra meme này, hoặc là trẻ tuổi kém trí, hoặc là tàn ác vô nhân. Mình không ưa những người dân chủ cuội, những người té nước theo mưa, hoặc chính trị cơ hội. Đây không phải là một điều đáng cười, nó đáng buồn. Hãy thử nghĩ về công an của bạn, nếu giả sử bạn đang bị hành hung, nhưng công an không đến giúp bạn chỉ vì sự khác biệt trong tư duy, tôn giáo, quan điểm chính trị của bạn, điều đó có đúng không? Các bạn sẽ bảo rằng, anh Sang chỉ nói lý thuyết, xã hội thực sự nó như vậy. Mình biết chớ. Nhưng xã hội vận hành như vậy, có đúng không? Xưa kia, xã hội cũng tin rằng, phù thủy phải bị thiêu sống, điều đó có đúng không? Tạo hoá cho mình cái não, hãy suy nghĩ. Nếu không, bạn sẽ chỉ đơn thuần là con sâu, cái kiến cho người khác lợi dụng.",1
hãm 1 rổ lồn . chúc mừng bạn đã chọn nhầm người để tâm thự,0
nhìn đẹp quá đi mất,0
"crush một ai đó là điều không bao giờ có rồi , vì mình vừa béo , vừa xấu gái , vừa vv and vv . auto nhục 😞😞😞",0
per cái dume mày thấy tác hại của tập gym chưa,0
per cái đoạn vén tóc là quen lắm nhá . thích lém ý,0
"con mong bác dù nghèo nhưng sống luôn luôn vv , chúc bác 1 đời bình an",0
thương các con quá đi,0
"thích hôn , thèm hôn ư ư ...",0
"công ăn việc làm còn chưa ổn định , bố mẹ già còn chưa lo được thì kết hôn để làm gì 😪",0
thân là người yêu mình mong cậu có thể giống được như đôi mặc áo nâu ❤️,0
"minh binh hoang bỗng dưng bị rơi vào trạng thái hôn mê mà các bác sĩ cũng không thể giải thích được. Tuy nhiên trong suốt 10 năm hôn mê anh vẫn nghe được mọi chuyện xảy ra xung quanh mình. Sau đó, cậu ấy lại bỗng dưng tỉnh táo nhưng không thể giao tiếp như mọi người được. Trong suốt quãng thời gian sau đó, các bác sĩ điều trị cho cậu bằng cách cho cậu xem một bộ Anime có tính thức tỉnh sự tư duy của mỗi con người đó là *CLASSROOM OF THE ELITE* Dần dần, Starling đã có thể bộc lộ được những điều mình muốn nói bằng cách sử dụng bàn phím. mbh chat rằng: “Cuối cùng mới có một bộ anime mà nhân vật chính đúng chuẩn hình mẫu lý tưởng của tao. Một kẻ lạnh lùng và ít nói. Những ngưởi xung quanh không hiểu tại sao tao trở nên im lặng. Chúng nó không biết năng lực thực sự của tao và không hề biết tao xuất chúng tới mức nào. Tao chẳng coi chúng là gì ngoài công cụ. Tao ước mình có thể vào trong thế giới anime và bộc lộ con người thực sự của mình. Tao tin chắc rằng tao chính là hoá thân ngoài đời thực của Ayanokouji"". *Con người, tất cả chỉ là công cụ. Chiến thắng là tất cả.",1
"lũ âm binh khí đụ này phải truy gấp , tao tính đi bơi mà bọn bây làm vậy mất mặt đàn ông chân chính bơi vì đam mê như tao quá 😡",0
vì đồng tiền mà chúng mày giết bao nhiêu gia đình . chúng mày ăn những đồng tiền đấy mà chúng mày cũng nuốt trôi được à . bọn khốn nạn,0
"đấy ... y đâu cần phải to tác , phải gào lên cho cả thế giới biết .",0
lâu lâu được nghe truyện cổ tích thấy còn niềm tin vào cuộc sống 🤣🤣,0
"per đâ ́ y , hiê ̉ u vi ̀ sao nên cha ̀ o mo ̣ i ngươ ̀ i chưa",0
"cô giáo như cái lìn , mà dume đánh con cháu tao ntnay thù từ thằng đánh lẫn đẻ ra đứa đánh bố cũng đập cmm chúng mày hết",0
sớm muộn củng chết đuối à ;))),0
"haha con hãm bán nước hoa fake mà kêu real , bị tao vạch mặt rồi block tao",0
chỉ ăn 1 miếng thịt mà phải đốt chết thêm nhiều sinh mạng bé nhỏ nữa hả,0
:v trời giờ mới biết thế giới có dạng hợp thể vầy đấy :v,0
vẫn là chính sách trên giấy tờ,0
bn tao vẽ đẹp vãi nhưng nó lại mắc bệnh lười nếu nó vẽ thì nó sẽ vẽ he .. n .... tai :v,0
trẻ trâu chấp nó làm gì,0
yêu quá hóa điên 🤣,0
"hồi xưa vào trông nhà cho ông bà , thuê đĩa võ thuật này xem cho mạnh mé đỡ sợ mà thuê ngay đĩa này . ám ảnh quả nhạc tao tao téo vãi",0
cầu này chỉ dành cho những ai chân dài thì đúng hơn 🙂,0
chưa bao giờ b đến đích là gì cả,0
đồng cảnh ngộ :(,0
đau ruột với thằng số 9 🤣🤣🤣,0
vẫn bình thường chán làm khách sạn nhọc nhục hơn 👻👻 xoạc nhau nước nôi máu me be bét ra 😭 kinh chết mẹ 😶,0
"quê tao mà , tao nhìn 1 cái là biết ngay",0
việc đớn đau nhất . là nhường người mình yêuu nhất cho 1 người khác 😔😔😔. chỉ vì đơn giản không muốn ai phải đau buồn,0
đây chính là lý do tao giảm cân toàn thất bại,0
má như người yêu ??,0
tại sao không áp dụng khoảng 2 điều 320 luật hình sự 2015 phạt tù từ 3 - 10 năm về tội hành nghề mê tín dị đoan gây ảnh hưởng xấu đến an ninh trật tự và an toàn xh mà chỉ phạt con mụ đó 5 triệu đồng ? hay là vong đòi phạt hành chính 5tr thôi 😬,0
đứt quả chuối trong mồm . đéo dám nghĩ kết quả lun,0
cay vãi lồn,0
đáng yêu =)),0
đỉnh của đỉnh 🙂,0
em tao thì cứ xác định bố thịt từng đứa 🙂🙂🙂🙂🙂 bố mẹ bênh thì thịt cả bố mẹ luôn sợ máu lồn 🙂🙂🙂🙂🙂🙂,0
Cho chị order 1 combo sushi 300k ạ. Ship về 59 lý thường kiệt nhé. Sđt 0183982722,0
em nuôi con lợn mấy năm rồi mà vẫn trống rỗng huhu 😭😭😭,0
anh có tin em giận lại anh không ?,0
chắc là vì em .. đi lấy chồng 😥,0
per anh tập gym cho to để như thế nào ư : ))),0
thay đổi cái đau đầu luôn,0
oai đéo gì cái trêu gái :),0
đoạn cuối hình như nó khóc,0
"gặp tao , tao ré cái hoảng mất :(( đáng sợ qué",0
"sao nghiệt ngã vậy :'( đề nghị bắt luôn con mụ tri hô vớ vẩn , phá vỡ hạnh phúc 1 gia đình",0
cưng gì đâu,0
bắc sơn lạng sơn đang cháy khô rồi mưa cái gì chứ 😠,0
anh thật máu lửa 🤣🤣🤣,0
bếp dầu này hiện đại rồi,0
kaka cái mặt bà kìa,0
không hiểu sao xem đi xem lại bao nhiêu lần vẫn khóc được,0
tao cũng sắp bị đuổi ra khỏi nhà roi,0
đây là bạn tao . =)),0
ấm áp ghê =)),0
không may thụt chân xuống thì sẽ như thế nào nhỉ chắc là thốn đến tận rốn,0
tao hiểu cảm giác đó,0
lúc đấy là mình mình cũng lắng liền rồi chắc trào nước mắt mất,0
per 2 đại cao thủ đấu đầu :)),0
và khi quay lại nói chuyện với nhau .... biết nói gì giờ huhu,0
thằng lồn nào chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra,0
sao nhanh như chớp vậy được,0
anh thíck kiểu tra tấn hằng ngày :))),0
sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,0
